timestamp,cpu_utilization,ram_utilization,task_count
2024-01-01 00:00:00,0.4007616005878511,0.6247995570447111,50
2024-01-01 00:05:00,0.39825592009859284,0.5721009433618672,41
2024-01-01 00:10:00,0.4528473444520285,0.6715479717003147,48
2024-01-01 00:15:00,0.4582029273312483,0.7318139553010914,51
2024-01-01 00:20:00,0.47607356886114494,0.6829180488917458,42
2024-01-01 00:25:00,0.4537474184569765,0.6924243496619324,26
2024-01-01 00:30:00,0.4283567470064436,0.7143577520499795,40
2024-01-01 00:35:00,0.3719017878488358,0.7164559417657135,32
2024-01-01 00:40:00,0.5092171157915956,0.6744403949637208,37
2024-01-01 00:45:00,0.39394005955080874,0.6508749540324608,37
2024-01-01 00:50:00,0.42888093753245216,0.736308566178894,45
2024-01-01 00:55:00,0.4975869825293667,0.7067327808340702,54
2024-01-01 01:00:00,0.4518934416705637,0.6770473956419351,39
2024-01-01 01:05:00,0.5411282518896061,0.68987951289492,47
2024-01-01 01:10:00,0.46045469471089306,0.6979248002644003,41
2024-01-01 01:15:00,0.48658980212866665,0.7005302672598115,40
2024-01-01 01:20:00,0.5181274104738505,0.6205528082964444,32
2024-01-01 01:25:00,0.5628574879939522,0.6182274699621224,41
2024-01-01 01:30:00,0.5417802402203757,0.6645899633537922,48
2024-01-01 01:35:00,0.5128613995172854,0.7373720569632191,42
2024-01-01 01:40:00,0.6632526463814762,0.7486729430263359,48
2024-01-01 01:45:00,0.6336606622281092,0.681699680645348,47
2024-01-01 01:50:00,0.5358657685095133,0.6809065924074802,59
2024-01-01 01:55:00,0.46157662077750133,0.7273543607396633,53
2024-01-01 02:00:00,0.5973094954711352,0.7480412449969434,45
2024-01-01 02:05:00,0.5403785650602266,0.6834627008230281,39
2024-01-01 02:10:00,0.685652032810627,0.6416513114905087,43
2024-01-01 02:15:00,0.6151550706049923,0.6346792550024737,57
2024-01-01 02:20:00,0.4887558611935665,0.5884800540960203,39
2024-01-01 02:25:00,0.5985712587145582,0.6927644915446379,51
2024-01-01 02:30:00,0.6007349623661636,0.6203285079293552,51
2024-01-01 02:35:00,0.548046713287348,0.5958516585645539,48
2024-01-01 02:40:00,0.6168329433328664,0.6801180194824108,44
2024-01-01 02:45:00,0.577775927134985,0.6143231527623223,48
2024-01-01 02:50:00,0.5715300340131313,0.7018087084958813,56
2024-01-01 02:55:00,0.6242710900918678,0.65183164468847,40
2024-01-01 03:00:00,0.5089124091682955,0.6127295526295067,40
2024-01-01 03:05:00,0.630200455426422,0.7208325399575157,47
2024-01-01 03:10:00,0.5382015207399176,0.6785308565394523,41
2024-01-01 03:15:00,0.705498545044625,0.6484532073877229,53
2024-01-01 03:20:00,0.6781181234893524,0.6554667119243162,48
2024-01-01 03:25:00,0.5453197729815431,0.6765109944576276,51
2024-01-01 03:30:00,0.6338889536531344,0.6544799061184398,40
2024-01-01 03:35:00,0.6151901669901877,0.668277664136236,52
2024-01-01 03:40:00,0.7177412936326352,0.6309837744142106,54
2024-01-01 03:45:00,0.6437117454439796,0.6367870720720981,33
2024-01-01 03:50:00,0.6502729586066675,0.5987255425417202,50
2024-01-01 03:55:00,0.6551887300842942,0.6139167776659175,36
2024-01-01 04:00:00,0.71679360743041,0.6258717818072728,27
2024-01-01 04:05:00,0.6895201682172657,0.5905561440396433,44
2024-01-01 04:10:00,0.6859171494036199,0.5686732657199083,40
2024-01-01 04:15:00,0.6671219302033766,0.6292909001580629,53
2024-01-01 04:20:00,0.7198074890740194,0.5635155464293914,61
2024-01-01 04:25:00,0.6008781861682032,0.6165464537608675,40
2024-01-01 04:30:00,0.6048735578473244,0.5428331035805452,46
