timestamp,cpu_utilization,ram_utilization,task_count
2024-01-01 00:00:00,0.41866277800623575,0.7673891415600216,44
2024-01-01 00:05:00,0.30927021479480943,0.6475972530728357,44
2024-01-01 00:10:00,0.453784580157243,0.7424433945396841,64
2024-01-01 00:15:00,0.49361676946481126,0.7137791852872936,46
2024-01-01 00:20:00,0.4585392439523365,0.7786171927976745,54
2024-01-01 00:25:00,0.48213905957512054,0.672292753910704,37
2024-01-01 00:30:00,0.4138484218701359,0.6871041627315813,55
2024-01-01 00:35:00,0.4504167233416025,0.6982418366557508,48
2024-01-01 00:40:00,0.408209223384101,0.7044953471552755,54
2024-01-01 00:45:00,0.5404422394252055,0.7317017815378669,30
2024-01-01 00:50:00,0.4898550204788548,0.7461956460420209,46
2024-01-01 00:55:00,0.4334215048593899,0.636673508330414,40
2024-01-01 01:00:00,0.522929821421636,0.6498686295431156,33
2024-01-01 01:05:00,0.4321481234121974,0.6783933286269208,44
2024-01-01 01:10:00,0.5642315664204631,0.6851059707139925,40
2024-01-01 01:15:00,0.4917642582581005,0.7191706642460607,40
2024-01-01 01:20:00,0.5160185282923505,0.7315634457474076,51
2024-01-01 01:25:00,0.6078928082002821,0.6750924723789371,55
2024-01-01 01:30:00,0.5898241456783241,0.6465620349051474,47
2024-01-01 01:35:00,0.5750533832175644,0.7446780047240239,55
2024-01-01 01:40:00,0.5821536891233,0.6898609777750103,49
2024-01-01 01:45:00,0.5435548462233196,0.63811505552758,42
2024-01-01 01:50:00,0.5263297895833385,0.6150674105463213,40
2024-01-01 01:55:00,0.5315644500569204,0.6181458851642985,40
2024-01-01 02:00:00,0.5962629746902458,0.6596205961072203,46
2024-01-01 02:05:00,0.6004951596130212,0.6237801256483688,44
2024-01-01 02:10:00,0.48517358070984357,0.639169889312167,40
2024-01-01 02:15:00,0.5759490275286359,0.6857901394178564,50
2024-01-01 02:20:00,0.5490026334662583,0.6812158385527673,49
2024-01-01 02:25:00,0.6293476404990089,0.6407077209713116,44
2024-01-01 02:30:00,0.5334778597323464,0.6706314148423964,37
2024-01-01 02:35:00,0.5470626155311199,0.7082823119782405,60
2024-01-01 02:40:00,0.5553063231491823,0.6028343165063204,49
2024-01-01 02:45:00,0.58875699049621,0.6862299316014342,47
2024-01-01 02:50:00,0.5667394211148703,0.630472586719939,43
2024-01-01 02:55:00,0.6239639051816624,0.6384049065936289,31
2024-01-01 03:00:00,0.6411057180026398,0.609140321489618,45
2024-01-01 03:05:00,0.5573077096827281,0.7049614527947328,44
2024-01-01 03:10:00,0.5813182393403877,0.588099226633217,49
2024-01-01 03:15:00,0.7008039723127784,0.6727649079567385,55
2024-01-01 03:20:00,0.6653601834935764,0.6572300393100801,40
2024-01-01 03:25:00,0.6010641787717134,0.5548407306776901,42
2024-01-01 03:30:00,0.6509073130780624,0.6703929013653809,35
2024-01-01 03:35:00,0.6117063913149638,0.6525124456104958,44
2024-01-01 03:40:00,0.6513717208792374,0.5844239315655759,50
2024-01-01 03:45:00,0.6331669321942522,0.6517232097942591,51
2024-01-01 03:50:00,0.644998947506964,0.6325997650567787,58
2024-01-01 03:55:00,0.5875738791833236,0.5332887664920809,48
2024-01-01 04:00:00,0.6691186476627575,0.6124020966944128,37
2024-01-01 04:05:00,0.6341706285278941,0.4929639514972892,51
2024-01-01 04:10:00,0.6912512745146302,0.5109947982708694,44
2024-01-01 04:15:00,0.6376361739104756,0.6409369246120431,50
2024-01-01 04:20:00,0.5812548871512352,0.6347285101503162,48
2024-01-01 04:25:00,0.6933514369508391,0.5679641504774711,53
2024-01-01 04:30:00,0.7281788942340088,0.5224435049312648,65
2024-01-01 04:35:00,0.5983106353059167,0.640133108933191,41
2024-01-01 04:40:00,0.6892560145868882,0.5143896714458894,50
2024-01-01 04:45:00,0.6914518936645638,0.6557755365779139,41
2024-01-01 04:50:00,0.6291061212896614,0.5822416188368881,63
2024-01-01 04:55:00,0.6265136620124796,0.6066496966251967,41
2024-01-01 05:00:00,0.7335471043669212,0.5816208053857986,38
2024-01-01 05:05:00,0.7662806816881598,0.5747991023190924,41
2024-01-01 05:10:00,0.7851492292918345,0.5891908304215466,39
2024-01-01 05:15:00,0.7615388901372516,0.49559321551779195,49
2024-01-01 05:20:00,0.6829285578615423,0.5365111126437381,43
2024-01-01 05:25:00,0.7197543415338821,0.5203764934701389,47
2024-01-01 05:30:00,0.6761833103696091,0.5708424566626151,38
2024-01-01 05:35:00,0.676362888545531,0.5617899449364485,49
2024-01-01 05:40:00,0.6870139569313264,0.5575460601202953,39
2024-01-01 05:45:00,0.7664018792971226,0.48754416657200067,43
2024-01-01 05:50:00,0.7269666101269323,0.5213146925102522,46
2024-01-01 05:55:00,0.7055163073915773,0.5397594817385505,47
2024-01-01 06:00:00,0.6888763854799688,0.4307646590055135,48
2024-01-01 06:05:00,0.727981271314719,0.5188325247688003,37
2024-01-01 06:10:00,0.7052538768425223,0.5214934359627771,39
2024-01-01 06:15:00,0.7352122851605216,0.47793729084699504,49
2024-01-01 06:20:00,0.663095808865489,0.5260621626833585,39
2024-01-01 06:25:00,0.6810484795533869,0.49298199582712965,51
2024-01-01 06:30:00,0.6108177510548041,0.4627454076364903,39
2024-01-01 06:35:00,0.6736886643645369,0.4759122922659814,32
2024-01-01 06:40:00,0.715803064796455,0.507252677046984,52
2024-01-01 06:45:00,0.6882158714037929,0.43046247039018404,37
2024-01-01 06:50:00,0.6683213764389421,0.4043458755215104,45
2024-01-01 06:55:00,0.7294417447070208,0.3633573268678551,47
2024-01-01 07:00:00,0.7121267027030689,0.48904868340945695,59
2024-01-01 07:05:00,0.6979319730090928,0.44101377279255616,43
2024-01-01 07:10:00,0.6474437244022271,0.4301506757269259,45
2024-01-01 07:15:00,0.727941397715125,0.45379027609447925,52
2024-01-01 07:20:00,0.654490534857272,0.49204482154866624,57
2024-01-01 07:25:00,0.6564445444169843,0.4269949646161568,40
2024-01-01 07:30:00,0.7329381786706026,0.4168388300209859,46
2024-01-01 07:35:00,0.730606447220521,0.3178506153004857,45
2024-01-01 07:40:00,0.5984444402679284,0.40042745110972644,40
2024-01-01 07:45:00,0.6691385315596506,0.3824771744343383,44
2024-01-01 07:50:00,0.7163253299095064,0.4433153533204326,42
2024-01-01 07:55:00,0.6544248126590082,0.4148553485206104,47
2024-01-01 08:00:00,0.580170486877427,0.4365527266163287,46
2024-01-01 08:05:00,0.6476049174826013,0.40041983399091957,45
2024-01-01 08:10:00,0.6937844827318524,0.3787831131592417,53
2024-01-01 08:15:00,0.6099425294694989,0.3462685554846615,53
2024-01-01 08:20:00,0.6639696809365043,0.3766764305978092,29
2024-01-01 08:25:00,0.5772769144571165,0.33552134276135004,44
2024-01-01 08:30:00,0.5959306362345203,0.34675598879532665,48
2024-01-01 08:35:00,0.6226808557511145,0.373251997234362,52
2024-01-01 08:40:00,0.6522842593604311,0.3745653551618739,48
2024-01-01 08:45:00,0.7043413942073872,0.3998457809548657,50
2024-01-01 08:50:00,0.6619949379971181,0.4058408670561126,51
2024-01-01 08:55:00,0.5509854161829236,0.36921376708246406,48
2024-01-01 09:00:00,0.6556812346278477,0.3849421766704338,38
2024-01-01 09:05:00,0.6415704558465676,0.3307443238311798,40
2024-01-01 09:10:00,0.5543406282422286,0.2547173877158745,59
2024-01-01 09:15:00,0.5744473734111503,0.3726812524968472,52
2024-01-01 09:20:00,0.6008840813988621,0.3274935508335646,41
2024-01-01 09:25:00,0.521421320368713,0.25235993882849683,49
2024-01-01 09:30:00,0.5836993576211631,0.37296509241119513,56
2024-01-01 09:35:00,0.526075470401737,0.31684247406401234,39
2024-01-01 09:40:00,0.6677842902474387,0.2722530893474587,40
2024-01-01 09:45:00,0.5196948025985136,0.2855646503340889,59
2024-01-01 09:50:00,0.5072159327386414,0.31823860288684264,43
2024-01-01 09:55:00,0.5482976609086447,0.260832091709047,58
2024-01-01 10:00:00,0.5191969386418475,0.28874248040340983,48
2024-01-01 10:05:00,0.5921751108529214,0.33079553911835735,41
2024-01-01 10:10:00,0.5268485344279212,0.26959201354503515,48
2024-01-01 10:15:00,0.5054924941431409,0.26053042662595916,42
2024-01-01 10:20:00,0.5157435126070337,0.3076732998875042,49
2024-01-01 10:25:00,0.6313384985808297,0.38417361644435283,45
2024-01-01 10:30:00,0.6177825788387796,0.29236743183385533,60
2024-01-01 10:35:00,0.5699425105124083,0.3491121310396714,52
2024-01-01 10:40:00,0.42899864001714794,0.2841721417910101,42
2024-01-01 10:45:00,0.5043845903121953,0.3211220020530215,38
2024-01-01 10:50:00,0.43811138256551363,0.2538300407275451,39
2024-01-01 10:55:00,0.4788088308176707,0.3179754713258006,36
2024-01-01 11:00:00,0.47702610170339577,0.3162689169666251,37
2024-01-01 11:05:00,0.5092238517300551,0.3432663788627347,44
2024-01-01 11:10:00,0.46292373473940795,0.3483637134994121,47
2024-01-01 11:15:00,0.46360098508170405,0.2915555498272246,48
2024-01-01 11:20:00,0.45644920509733505,0.2773863113971033,41
2024-01-01 11:25:00,0.3908151945635109,0.3156873939039185,48
2024-01-01 11:30:00,0.26055916704174975,0.29350031661266124,57
2024-01-01 11:35:00,0.4543951802445216,0.3139744779638695,56
2024-01-01 11:40:00,0.374442919809169,0.3119901281879657,51
2024-01-01 11:45:00,0.4161270698738048,0.247825293913559,34
2024-01-01 11:50:00,0.36859498045761024,0.2829137680974593,51
2024-01-01 11:55:00,0.47696478517652674,0.29031929983635335,42
2024-01-01 12:00:00,0.38788359886135687,0.31768330532542155,57
2024-01-01 12:05:00,0.3628497607961116,0.3189514314216138,60
2024-01-01 12:10:00,0.34487744350561755,0.3545333236632803,43
2024-01-01 12:15:00,0.3897144808715305,0.2570065103938368,30
2024-01-01 12:20:00,0.2836266070782959,0.3067089532050365,32
2024-01-01 12:25:00,0.4107545546134936,0.2668865769186608,53
2024-01-01 12:30:00,0.4350079198729055,0.35648778942009834,38
2024-01-01 12:35:00,0.3686351297911105,0.32920027670634444,44
2024-01-01 12:40:00,0.4029029090987751,0.33448343436151956,60
2024-01-01 12:45:00,0.4073067564796496,0.3279699682776029,40
2024-01-01 12:50:00,0.2856791611318907,0.2871824236216769,43
2024-01-01 12:55:00,0.3111168183539295,0.3237540678077212,37
2024-01-01 13:00:00,0.31534274307499355,0.3856228496159646,42
2024-01-01 13:05:00,0.26766014237760666,0.3317211693638805,45
2024-01-01 13:10:00,0.32685113883026407,0.3337463323320863,44
2024-01-01 13:15:00,0.2590498897164355,0.38182086490421996,34
2024-01-01 13:20:00,0.3034164031993327,0.32672410075246655,47
2024-01-01 13:25:00,0.2916980574126311,0.29052981026254054,49
2024-01-01 13:30:00,0.24335685554695158,0.4142171107975144,48
2024-01-01 13:35:00,0.30435167759583337,0.26377259501168737,42
2024-01-01 13:40:00,0.26284094060218904,0.28226302767970946,41
2024-01-01 13:45:00,0.21453675235156872,0.3760518155423554,42
2024-01-01 13:50:00,0.27946256965919863,0.369261802433644,42
2024-01-01 13:55:00,0.19596700087641172,0.31709877690473387,43
2024-01-01 14:00:00,0.22709280466579695,0.3429571080287538,45
2024-01-01 14:05:00,0.22804756438005885,0.34977494408578175,47
2024-01-01 14:10:00,0.18991227845137454,0.33418636153690545,53
2024-01-01 14:15:00,0.22701551027768455,0.36516491233299586,45
2024-01-01 14:20:00,0.2868558482256363,0.3427897449405607,40
2024-01-01 14:25:00,0.19520594301747293,0.3274939313708992,39
2024-01-01 14:30:00,0.1543485915106226,0.33759352435706874,42
2024-01-01 14:35:00,0.2580861523828708,0.38681806939831836,29
2024-01-01 14:40:00,0.19274403610933255,0.407759887065427,46
2024-01-01 14:45:00,0.18502446992419935,0.3116892747375482,50
2024-01-01 14:50:00,0.3318727734483855,0.34012046642837407,45
2024-01-01 14:55:00,0.15530861139276592,0.3073830792721495,42
2024-01-01 15:00:00,0.22159840899434652,0.3300008109921956,53
2024-01-01 15:05:00,0.035127926687435945,0.3884002609220688,46
2024-01-01 15:10:00,0.24812615151174647,0.3824682892909071,49
2024-01-01 15:15:00,0.20251950989595913,0.40980803095840224,48
2024-01-01 15:20:00,0.2244885870573046,0.37645467797034365,52
2024-01-01 15:25:00,0.12004115239859475,0.35290284162507146,34
2024-01-01 15:30:00,0.0657291886907046,0.35620667139995266,44
2024-01-01 15:35:00,0.22631539400954476,0.41295916877419364,36
2024-01-01 15:40:00,0.16692092742855327,0.35716861546192075,45
2024-01-01 15:45:00,0.17698989514862318,0.42345064283520856,44
2024-01-01 15:50:00,0.17680130351950418,0.35684328442647767,53
2024-01-01 15:55:00,0.11352622391240016,0.4418286885167879,40
2024-01-01 16:00:00,0.14464222570308694,0.5205514374781345,47
2024-01-01 16:05:00,0.09857125078547693,0.40331066681190136,53
2024-01-01 16:10:00,0.010552913152667695,0.42647937034956224,49
2024-01-01 16:15:00,0.13923106927576157,0.4711716898718317,41
2024-01-01 16:20:00,0.12860580020873913,0.3321714223211211,45
2024-01-01 16:25:00,0.1446446215797037,0.46164909775305024,49
2024-01-01 16:30:00,0.11226326940803527,0.4753240117455907,42
2024-01-01 16:35:00,0.17286674794051446,0.37808184593961996,35
2024-01-01 16:40:00,0.13560440085271114,0.4163686937069653,46
2024-01-01 16:45:00,0.14057559567201652,0.4161740948568289,51
2024-01-01 16:50:00,0.18012215949053947,0.3904378049201748,45
2024-01-01 16:55:00,0.1484548758044324,0.4122545061416405,55
2024-01-01 17:00:00,0.1590366652969425,0.4188051722909205,38
2024-01-01 17:05:00,0.06736432894350705,0.39547805488836224,53
2024-01-01 17:10:00,0.17769478199873634,0.5203321750866438,45
2024-01-01 17:15:00,0.10874453630108022,0.42814991559477117,50
2024-01-01 17:20:00,0.12307559880943551,0.4808297424406654,67
2024-01-01 17:25:00,0.11179052026613101,0.5933268844227119,36
2024-01-01 17:30:00,0.15824952524792868,0.4910997132773927,38
2024-01-01 17:35:00,0.09592872153095572,0.4703179035973048,48
2024-01-01 17:40:00,0.05714405768208308,0.4695413894480699,36
2024-01-01 17:45:00,0.09226320206045292,0.46134428584244896,55
2024-01-01 17:50:00,0.15543506410370467,0.4836295774426794,50
2024-01-01 17:55:00,0.0398166349395187,0.5142998943197673,47
2024-01-01 18:00:00,0.13184767962957358,0.5128765401737175,48
2024-01-01 18:05:00,0.07598303049564972,0.4764844682054191,41
2024-01-01 18:10:00,0.138613609651085,0.5187522863886214,40
2024-01-01 18:15:00,0.1135525550201151,0.4950139913186621,55
2024-01-01 18:20:00,0.07304039765113629,0.492053257092212,43
2024-01-01 18:25:00,0.13543033276226957,0.5713858792699575,52
2024-01-01 18:30:00,0.06462157649033909,0.5172372691883226,53
2024-01-01 18:35:00,0.04683159608161199,0.41125932679126476,45
2024-01-01 18:40:00,0.18102070333213122,0.5400428679677879,41
2024-01-01 18:45:00,0.15492508507583125,0.583773951375095,45
2024-01-01 18:50:00,0.13575910367469063,0.4979797316741894,48
2024-01-01 18:55:00,0.0,0.5056831157445812,37
2024-01-01 19:00:00,0.08103965976501218,0.5164507404115048,53
2024-01-01 19:05:00,0.0970350619452017,0.5805960086373788,46
2024-01-01 19:10:00,0.15660617506409868,0.5375776656728015,48
2024-01-01 19:15:00,0.014957878344469752,0.6189266103360387,55
2024-01-01 19:20:00,0.13698181351888084,0.5662393299654396,39
2024-01-01 19:25:00,0.07970782883903357,0.571371878920065,45
2024-01-01 19:30:00,0.1405047511091883,0.5754289183305451,48
2024-01-01 19:35:00,0.07612925785285787,0.5282873166973703,45
2024-01-01 19:40:00,0.10756160509442841,0.596622786703323,52
2024-01-01 19:45:00,0.11539623419483669,0.6332491373603313,38
2024-01-01 19:50:00,0.07786260001362409,0.6508941978076093,45
2024-01-01 19:55:00,0.10287933256282766,0.6442286264634154,48
2024-01-01 20:00:00,0.06266672183377954,0.6184787217290947,60
2024-01-01 20:05:00,0.16511751216686532,0.6002658596846936,49
2024-01-01 20:10:00,0.07616977406912168,0.6232744608490185,44
2024-01-01 20:15:00,0.18109422606182793,0.5748404630565515,51
2024-01-01 20:20:00,0.17497569739402843,0.6350490745777918,36
2024-01-01 20:25:00,0.17467679390349874,0.6051962788752021,57
2024-01-01 20:30:00,0.18756752501107707,0.6301978181762055,46
2024-01-01 20:35:00,0.15782218164693124,0.6612691543563047,41
2024-01-01 20:40:00,0.16833627075680793,0.6710245969899726,42
2024-01-01 20:45:00,0.1697948868557404,0.682517605448692,45
2024-01-01 20:50:00,0.238954178327846,0.6306156547899766,37
2024-01-01 20:55:00,0.17936072044859513,0.6180578034259799,36
2024-01-01 21:00:00,0.18222727878689166,0.6222644573377399,35
2024-01-01 21:05:00,0.17688450534235195,0.6263282646110319,46
2024-01-01 21:10:00,0.2373171387321968,0.7018161685379625,34
